DataUsed_UL,DataUsed_DL,Speed_UL,Speed_DL,LegacyDevicesExist,StationaryVsMobile,WifiScores_top3Devices,PhyRate,SignalStrength,NumClientsConnected,NumAccessPoints,MeanClientsPerAP,ChannelSwitches,WifiAssociations,SON_status,SON_SteerSuccessStatus,NumDevicePowerCycles,KeyProcessCrashes,Latency,HomeWifiScore,HighSteeringCount,HomesWithWifiCongestion,PercentageOfDataOn5G,ClientBandwidthUsed,AirtimeCongestion,ChannelOfOperation,SON_PerClientSteer,ActivePhyRate,SuddenDropOfConnection,RebootPerformedViaCustomer,StationName,NumNeighborsOnSameChannel,NumOverallNeighbors,NumNeighborsOnAdjChannel,NumIPChanges,ExtendedBackhaulRange,EthernetAndNot1Gig
248.736155208233,316.97304261539784,71.44511813740826,193.1646027137903,Yes,Stationary,21.982460804951902,428.13960765130776,-60.35840351138234,11,1,11.0,4,1,on,1,0,0,3.994717834073688,60.65919900347917,4,4,75.44933391225662,35.034493908948214,53.53069875226029,103,2,374.7568135470642,Yes,No,2,3,7,8,0,No,No
88.87972722657986,387.5704282191845,9.898878974563303,65.32132753469045,Yes,Stationary,20.323305487297233,522.8885133618792,-65.69418223537765,6,5,1.2,3,1,on,1,0,0,7.618811309260098,75.62798007639176,1,1,47.16346272033091,42.212099725591145,75.38017893848613,53,1,377.4780514320005,No,No,6,4,7,4,3,No,No
162.0468734394738,484.11792582052794,63.5127057875387,187.42309736430158,Yes,Mobile,17.955316473736943,323.60370526137126,-62.700535818166195,8,5,1.6,1,1,on,1,2,0,2.6938179009352607,71.29689123654303,0,1,71.39097412195378,23.82248925892266,31.62824071888972,87,0,177.10976136315767,No,No,9,3,11,4,0,No,Yes
297.65756692287323,112.64733587527277,17.555601029878524,59.2853857015593,Yes,Stationary,14.77014215658243,363.38332860963885,-55.44397747650921,6,4,1.5,2,1,on,1,0,0,45.696005363275845,72.76552444050898,0,3,57.90378887878009,43.653977628709,68.40406870313439,63,4,481.36703922513016,No,No,7,10,13,4,1,Yes,No
171.45874292931111,307.9863553608021,53.02386891283506,74.67933605977576,No,Stationary,20.89086346918384,499.70416535108683,-42.172473491090614,9,3,3.0,2,0,on,1,1,0,29.205817713861325,93.84164071216793,0,4,26.336954049114134,81.10978839382567,13.036102268611792,57,3,378.1086324142942,No,No,1,4,8,4,1,No,No
265.65598546223305,480.94167092146137,24.597964512257946,119.73589190203062,Yes,Stationary,21.231546336902102,496.94213816340533,-60.85593882331893,7,4,1.8,0,1,on,1,1,0,41.28772407873404,99.00204578086584,6,4,85.05053517360095,76.90196191939845,72.44438411375648,116,5,26.3594140049573,No,No,6,1,10,2,2,No,No
114.92724718818968,286.9453136400509,74.34354026158607,189.81538913357667,Yes,Stationary,22.050249327191253,430.40997252777845,-52.918130994374444,6,3,2.0,0,1,on,1,0,0,15.143324107401911,77.30835621177434,3,6,86.68497173427484,63.47048989736032,60.76033837053049,3,2,114.33457567134357,No,No,7,5,8,3,2,No,Yes
122.16734317461545,345.48407626622486,99.50584321129486,120.84083244627664,No,Mobile,27.377570269716845,615.1212602098228,-53.155399329102025,9,2,4.5,3,1,on,1,1,0,26.655521523750387,61.63840040128698,3,3,76.89595369865712,74.0756392244904,50.35314075947377,65,2,111.40019869465459,No,No,3,3,7,4,1,No,No
84.89822223457561,153.69641431900996,72.12297418706063,181.91714752347838,No,Stationary,24.128085030668593,497.2265423366374,-56.22052370179749,10,1,10.0,3,1,on,1,2,0,14.57517510283956,76.43429718831348,3,6,82.44215573567504,93.66575115413569,12.037997337634081,88,6,418.18768452752664,No,No,7,3,14,1,1,No,No
179.84277964477332,480.056958556526,18.25729622682764,56.331480271899835,No,Stationary,21.86875412855796,567.4141751091129,-55.75306596086009,7,1,7.0,1,1,on,1,2,1,24.839631628082333,77.26795100360094,3,2,12.737610300326851,93.01991023406285,53.236404769184354,131,4,495.10758089907876,No,No,5,3,11,7,1,No,No
155.81020920499742,133.5347407120024,76.21256015234394,108.91455100447227,Yes,Stationary,22.898874334424892,513.8733845042381,-51.41821721444306,7,4,1.8,3,1,on,1,0,0,22.76987283922755,74.55896361471366,2,2,68.39757426324425,60.86517080799453,56.26579792788368,134,8,318.00538322500773,No,No,7,5,12,5,2,No,No
232.73704752124465,177.4698996983386,48.18235547668199,12.90714283572278,No,Mobile,23.308333289098474,618.5729767571675,-58.62736501166371,6,1,6.0,3,1,on,1,1,0,24.57927205741612,80.50349424595281,4,2,19.996399376907625,90.68286169463903,32.3809898449927,155,9,47.47839467203971,No,No,4,7,11,5,1,Yes,No
189.34667921438535,357.6268245644085,15.64633362678301,103.73716555970357,Yes,Stationary,22.19679429186015,543.1687217586581,-62.30407293958112,12,3,4.0,2,0,on,1,1,0,44.04101432298267,86.44757629882871,5,5,27.65286030872086,33.23292641311482,33.77738323967618,82,4,144.58685275120916,No,No,4,2,11,4,1,No,No
68.76375508600486,108.69331043958618,47.68579031747927,56.71584371272325,Yes,Mobile,18.490934871639688,448.771814199834,-55.36157041816669,13,3,4.3,4,1,on,1,2,0,44.975959542821684,71.1097176426451,3,2,39.99225406898648,36.05446452201217,30.856955689546343,110,2,173.18592105998408,Yes,No,1,2,8,6,0,No,No
138.95630124766484,297.89419483132446,11.689494255369521,121.22279137962096,No,Mobile,15.247104402618392,334.92537800047774,-53.476770425693054,8,4,2.0,3,1,on,1,2,0,14.843943071650855,38.33345183202633,6,3,89.0645053081174,29.653256233039933,30.902101813018344,63,4,243.7854067236811,Yes,No,7,4,7,7,1,No,No
273.68145012858196,230.99994307785056,64.70595922275606,25.734188645910503,Yes,Mobile,17.709984012422446,436.98239163890787,-61.5687491391487,6,1,6.0,1,1,off,1,0,0,18.10696110915548,92.58771567741721,2,2,71.58519742718761,66.67939224656593,21.52653030163767,99,2,77.58604577299873,No,No,9,5,11,4,2,Yes,Yes
196.37106959954298,462.9995049877803,76.4513557743269,126.97708625169587,No,Mobile,29.17661750477326,679.0907009203532,-51.93463959034118,3,5,0.6,6,1,on,1,1,0,10.304046662571427,74.03038088884271,4,1,15.77400970623187,27.114309424757785,24.536550365210108,63,7,67.46971438043994,No,No,7,7,8,1,0,Yes,No
287.08265960444885,198.37444546987766,55.86864978209732,82.5566447420657,No,Mobile,25.26047382159678,616.2157279689511,-59.18588816956713,13,4,3.2,2,1,on,1,0,0,31.000161241744127,84.8758596160274,3,2,74.26181124372613,95.68213032278418,77.45050652231154,147,3,479.61204370893324,No,No,6,3,9,5,0,No,No
66.41368649137873,487.15221960517334,15.171779757933843,164.40233798617055,Yes,Stationary,27.47715125217259,648.5391749938559,-57.943984340061405,6,3,2.0,1,1,on,1,1,0,22.266532211499367,60.48235554075978,2,6,80.43402832880373,90.44932101675472,27.624569037908245,150,3,10.496811718560433,Yes,No,0,7,16,5,2,Yes,Yes
201.16249369449253,308.759208725789,70.64448508318654,199.6968394653427,No,Mobile,24.09562269705666,484.07532080314434,-61.660706617395874,10,1,10.0,3,1,on,1,0,0,29.370045598101772,78.15279411995658,2,5,30.851728132594847,28.02811047088654,14.816012087871153,68,4,405.97551909267196,No,No,9,10,7,4,0,Yes,No
184.72963270079325,353.00711193896325,97.29784412627546,54.015734527977735,Yes,Stationary,24.231808385073204,577.2280218127764,-71.32878135081408,5,1,5.0,3,1,on,1,1,0,29.47064160824012,62.21726405494633,2,6,26.423893335962518,94.3569192939666,36.06836430415964,65,1,437.7790489402642,No,No,1,10,11,5,2,No,No
143.44343516441302,464.0702146889822,57.825781728467824,133.71293843159194,No,Stationary,13.797534938920265,249.63644148171284,-58.44292576412887,8,5,1.6,3,1,off,0,1,0,12.831678984779472,68.48747545229772,4,4,29.289379045052264,82.59471976449679,65.17199467029226,126,4,495.59883107625615,No,No,6,6,11,3,1,Yes,Yes
90.05973072054891,299.36546590341516,34.32996081510921,45.54050815503879,Yes,Stationary,26.477983092576075,694.8362207532127,-66.48358082541735,4,2,2.0,5,1,off,0,2,0,49.14768448595036,66.71397394034872,2,5,89.39623231889956,41.226006921167524,48.33247018301973,71,7,320.268390931855,No,No,9,2,7,3,2,Yes,No
158.40417895053554,227.11457557255937,19.392704342806702,144.00351494750387,Yes,Stationary,19.60677441503443,436.3322140938808,-63.27799375644698,7,4,1.8,2,1,on,1,0,0,25.621152836184763,54.96860831061632,4,1,45.869879797314,28.46820751825358,75.54524998064755,81,3,217.3693797113721,No,No,0,4,8,3,1,No,No
113.0343004226217,343.63610200659184,35.54156554053536,43.53470757120286,Yes,Mobile,17.89699871647555,450.83603999856115,-60.16377507711584,7,3,2.3,1,1,on,1,0,0,42.317168536784095,92.4643353070214,4,4,66.62133119598958,75.81291221435607,66.42188160978868,130,1,445.4891250953746,No,No,0,6,12,1,0,No,No
245.0081141301803,341.55995180814716,44.27718955067712,121.48367108299855,Yes,Stationary,26.89209173149364,642.2223460937462,-54.72595677930847,6,3,2.0,2,1,on,1,0,0,17.96608036512619,64.9765761818763,5,4,75.6843127965391,88.01983101422624,46.27238983814494,109,1,107.1551383171157,Yes,No,7,3,4,5,0,No,No
114.21484648918019,275.40629595550547,20.070139453236106,77.9578853649302,Yes,Mobile,30.396151469294015,792.9031001234955,-62.121407819309205,8,5,1.6,1,1,on,1,0,0,49.53231345917838,98.87335567300904,3,0,81.48508434134114,32.5988441422756,58.982273136197506,44,3,286.08006348466625,No,No,1,6,10,7,1,Yes,Yes
172.8416530101075,121.85253259130008,79.37453322959706,60.80502652664397,No,Stationary,16.756630388452603,372.50305784005354,-42.08460048698285,3,2,1.5,1,1,on,1,1,0,42.77140326904264,46.675859067581605,5,1,73.30408631595384,93.78035904096,77.7058395205033,86,5,275.1101537835559,No,No,9,7,9,3,0,No,No
128.98337705206757,304.7648397095744,38.609061985203276,144.31089673729696,No,Stationary,22.879398731260736,514.9736084094708,-75.49675140057929,9,5,1.8,3,1,off,1,2,1,3.687825222368759,43.03876567414864,3,2,39.9936722294142,78.0991837590623,59.177982706900025,117,1,261.28973918995246,No,No,6,5,13,4,0,No,No
136.8381056316152,453.34630460546657,5.973856278542023,174.87734793336278,Yes,Stationary,28.616929739183323,680.0700642528466,-73.770909136889,6,4,1.5,0,1,off,1,1,0,24.911811657506462,51.71018724608206,1,3,24.787350939389682,82.38165845246169,15.120439323159214,84,1,240.6412791779887,No,Yes,0,5,7,4,0,No,Yes
236.48116779731077,102.14376414603086,61.52967644090436,14.394059949822182,Yes,Mobile,17.758354147289662,449.24846201323516,-50.59068542598448,10,5,2.0,3,0,on,1,3,0,15.553791534726248,79.14401732540254,1,5,48.0066247892002,30.869223024516963,16.156528387749297,113,2,121.78899675891982,No,No,4,5,10,4,1,No,No
59.44737732863938,481.3918948912499,9.338683811928503,162.28069180434832,Yes,Mobile,18.954270539491546,411.56561411723266,-52.140977289680954,12,1,12.0,2,1,on,1,2,0,14.19707528087412,88.53136205496901,1,4,58.32360273594594,51.49885091117131,22.96889510075445,85,0,417.3539055310462,No,Yes,3,4,12,1,1,Yes,No
127.64018882626367,393.11714870559035,71.99850161756267,32.4794603578774,Yes,Stationary,17.50538994827027,420.6221996208589,-56.76654952201385,10,4,2.5,3,1,on,1,1,0,23.174619453786626,74.68199513724072,5,4,47.5525024253621,88.72689582842798,14.223740353509383,147,2,409.8292876054848,No,No,9,2,13,4,1,No,No
228.70473485631018,428.40037548281526,92.59196515502029,157.45394832299294,Yes,Mobile,20.22340069094702,388.9215066649771,-78.19626807425577,6,1,6.0,4,1,on,0,1,0,39.07556008881883,100.0,5,4,82.91976329837459,41.73271873099835,30.744905018406754,75,7,380.1403980456348,No,Yes,1,12,3,2,1,No,Yes
292.7180469575076,222.0197623409445,11.370783251246799,28.901487575287028,No,Stationary,15.760356423741657,419.035331010518,-52.44956771334149,10,5,2.0,2,1,on,1,2,0,49.38272036591081,47.942538360124914,3,7,16.04131321241048,83.20633262979001,19.0283177837613,143,5,213.44201497079922,No,No,4,7,11,4,0,Yes,No
288.39056729377404,339.0437050846168,40.9628994824863,94.96183191558329,Yes,Stationary,20.677506545332626,487.45640901906836,-64.60781563473874,9,4,2.2,4,1,on,1,0,1,22.78005842357297,62.406805974230515,3,5,35.658974377566736,38.831811682845455,34.06214249837994,99,7,37.1280649962972,No,No,1,6,8,3,0,Yes,No
120.10963267707024,335.14810674493464,22.589280395429856,121.05849120850078,Yes,Mobile,18.36834919903562,415.842979736243,-80.0,4,1,4.0,2,1,on,1,0,1,32.08579621571384,81.28225332417414,4,0,83.89775754379068,48.71774677858657,56.313061586707605,133,1,106.42281876455391,No,Yes,4,6,7,3,1,No,No
204.68814155279819,298.18599647899856,8.470746360946407,128.22814452299536,No,Stationary,20.838754118602868,491.47205504409226,-53.321901919962954,11,3,3.7,2,1,on,1,3,1,34.956643091145864,68.80860758147831,2,3,55.998279942946226,33.7424796223613,41.429098756740814,151,0,312.644282896423,No,No,7,6,9,5,0,No,No
293.9824482466885,469.3859274074565,17.682440173969624,74.05442072745619,No,Stationary,18.513703453335488,458.91939885054796,-71.9041080419166,3,5,0.6,3,1,on,1,0,0,43.25798654563603,47.50289112020112,2,6,86.33076325443524,88.39352784418871,42.8743603651962,40,4,374.95173611698533,No,No,7,5,11,2,0,Yes,No
144.3239866232222,171.5730317740675,55.8639221947454,23.448823034418297,Yes,Stationary,18.35281085772491,463.65133839120523,-53.97046784905993,8,4,2.0,3,1,on,0,2,0,8.04639616304249,56.64869258319669,5,3,79.48930160248261,75.35546378264326,47.602857157786254,146,1,474.79573526373554,No,No,2,8,7,7,1,No,No
208.46447036447685,224.06597578116157,31.161617426612445,27.708441084223768,Yes,Mobile,20.41601242739067,537.7936802432162,-65.50382385433642,12,3,4.0,3,0,on,0,2,0,43.36726093806148,53.47261641080469,4,2,81.23120586682393,90.839836236098,20.471893109851038,140,4,274.04011228706224,No,No,9,3,5,2,0,No,Yes
147.76944291626344,454.89035424475463,54.45007709698644,48.54320948193538,Yes,Mobile,18.00700611086507,436.0339748835991,-45.30303576950537,10,4,2.5,0,1,off,1,1,0,23.575507767915944,82.86904350993306,1,5,73.60528293517766,43.24517256615263,40.17097057437199,131,6,421.1942950285335,No,No,9,5,16,5,1,Yes,No
156.92141005851937,243.53864921849336,49.88719060977509,166.59415236524916,Yes,Stationary,22.735884079788217,485.7117709110417,-59.03860366861253,11,2,5.5,4,1,on,1,1,0,26.044528323930784,97.78244995583066,3,7,78.98574018911691,66.65307359583409,35.17703930020505,140,4,406.8182386414124,No,No,4,6,16,5,1,Yes,No
193.38774293126423,497.1849147386084,50.23119756377571,68.43366555333995,Yes,Stationary,20.726284226842523,501.79168886896593,-47.64563487505256,9,5,1.8,3,1,on,1,0,0,39.336235089545035,63.33456030147429,3,6,69.37985226878182,32.60666647888952,43.18960704121629,119,2,467.2733640182659,No,No,5,4,9,1,1,Yes,No
141.00964345956106,168.63530006692633,79.3661699842579,56.07780828699587,Yes,Stationary,26.691350039686096,659.2379859973057,-42.26766465657393,6,5,1.2,2,1,on,0,0,0,39.44549114679089,78.7865849943886,0,2,21.804958262788723,93.71964362589752,35.84436046677423,50,1,341.7293352605216,No,Yes,0,4,7,13,3,Yes,Yes
121.98652226145319,397.5221223053008,24.396223702478103,143.169920830089,Yes,Mobile,22.021157814418864,502.0253250017837,-70.23363507732809,10,1,10.0,0,1,on,1,2,0,12.39346731169101,39.995877359648716,1,1,50.98528553148075,70.8176271960885,20.111203446333082,98,7,69.70514260826087,Yes,No,6,5,10,4,2,Yes,No
55.38814808044061,165.61604813362507,5.033663930455503,22.963283186379794,Yes,Mobile,16.11024993107117,438.21532895992004,-68.5889592178971,12,2,6.0,1,1,off,0,0,0,1.0484782053620458,60.550960805666115,3,2,35.83225672515512,69.26412037694456,68.74868676475748,84,4,422.8432183335619,No,No,6,6,10,3,0,Yes,No
254.8169079839314,142.91395336753897,35.26488672472267,149.97793452806056,No,Stationary,20.862920474769204,455.75295479691425,-57.79325440642071,11,3,3.7,1,1,on,1,4,0,1.249606946772698,70.49765521082604,5,2,35.645958887184534,91.48319103437652,54.45034330559916,109,0,469.1160063718764,No,Yes,4,3,9,1,2,No,No
247.5834344040342,128.74494892002102,77.34378682333704,147.9585698600554,Yes,Stationary,23.321240086531173,495.7812335206333,-56.06107588125031,8,4,2.0,3,1,on,1,0,0,7.8252102551969855,95.13338008021614,2,3,89.8124246589409,75.32270059937555,15.312427056214915,59,4,265.92447664562974,No,No,4,6,7,6,0,No,No
256.0027424796726,114.4341395576447,50.47663640054111,17.08164135768713,Yes,Stationary,23.330542932377206,614.3544647716349,-62.8103724378795,11,4,2.8,4,1,on,1,1,0,24.2678037849007,37.36659670126837,4,6,84.06809045941483,35.79042212117648,67.74774207979075,132,5,289.24759014957095,No,No,6,5,11,2,0,No,Yes
230.30992777249034,158.52650318482478,38.56116315781146,132.54706156870296,Yes,Stationary,22.054336929063997,500.3145156759928,-53.62105567600243,11,1,11.0,2,1,on,1,1,0,25.081591205028815,78.08372307984408,3,3,86.33289402154706,92.27183073934651,27.322377159158442,152,2,415.7551842249938,No,Yes,2,6,6,1,5,No,No
269.62315740366887,319.7270210937502,36.51803210333789,101.29576521018537,Yes,Stationary,21.795310766806224,517.9019503952371,-55.1355541805129,7,1,7.0,4,1,on,0,1,0,13.200538051791504,62.711804608928205,4,5,35.54406786622409,92.48887774345056,33.44597029390354,121,3,385.8678136898766,Yes,No,4,3,11,2,1,Yes,No
209.50148366951896,236.55437679279098,26.37193212975264,138.56399001941054,Yes,Stationary,15.790457706538156,326.395611582116,-80.0,8,5,1.6,0,1,on,0,0,1,5.0611192455987215,75.30218051833913,2,4,76.28661522957243,32.04864107523196,22.05125624573747,126,3,431.49183410818694,Yes,No,4,4,11,2,0,No,No
71.70542063041128,135.78042460048331,79.34079611674434,113.56998178656532,No,Stationary,17.298200695645573,348.39178194167164,-58.65026576034453,6,2,3.0,1,1,on,1,2,0,40.97115727049602,66.42091600060435,3,6,15.663056014766541,79.1607781155897,54.15930367949295,64,1,439.448426624422,Yes,No,2,10,13,2,2,Yes,No
114.28520587340178,266.9653525347936,81.50213180095588,61.002070110833316,Yes,Stationary,23.048356705924895,550.1014720373394,-78.00336637026197,9,3,3.0,2,1,on,0,2,0,4.636209591172135,63.75383947798328,6,5,28.411193657527427,29.871668898849197,35.365114636896735,136,1,312.72916638997214,No,No,6,5,10,6,1,No,Yes
218.82934101404723,195.0462210955423,35.208396689344156,63.26330770463038,Yes,Stationary,15.442381075186326,366.32205869451207,-66.06592319204876,4,4,1.0,1,1,on,1,1,0,37.01367609179903,60.84386113817669,4,8,17.41405119098001,40.45102146825111,53.87037676744596,9,3,306.09122703641196,No,No,2,6,11,5,1,No,No
166.8021938805934,222.93296975826553,29.71074480204619,147.1847186894759,Yes,Stationary,23.495515100563768,537.0540084616298,-30.0,6,3,2.0,2,1,on,1,1,0,37.71002874556687,63.91257237308412,3,3,77.2873040919722,30.323237984966582,65.14413052084694,80,3,377.8467230631149,No,No,6,6,13,5,1,Yes,Yes
215.63082938263685,296.3710090980901,61.391353191354185,165.12121367186458,Yes,Stationary,21.701090421310663,448.69217863456987,-54.84384787372709,10,5,2.0,1,1,on,0,0,0,44.15104955779995,81.19407678391735,1,0,74.08061456640984,78.65148619610702,11.764206864566955,9,3,251.21509526183493,No,No,9,10,10,4,0,No,No
142.665884873857,368.8804538047702,23.23540391849894,70.60432022973013,Yes,Stationary,14.413811588117916,340.47728580204944,-74.39108598571333,9,2,4.5,3,1,on,1,1,0,44.05713342158233,55.02306995868179,3,3,51.78695256549435,42.81777619436834,79.85313617253165,133,2,303.26371405446315,No,Yes,8,4,11,7,0,Yes,No
96.28245105121984,261.1718717304972,64.63439505350249,190.35371968087242,Yes,Mobile,20.905268131990677,404.65107932813805,-45.62596357123993,5,5,1.0,2,1,on,1,0,0,16.347892689055243,79.00776787958586,3,3,68.87210505019499,81.58603375571846,49.97382329822884,47,1,165.78227931012708,No,No,0,3,14,5,1,Yes,No
125.72719122297895,482.71663655958594,92.82662044190829,23.90062512672652,Yes,Mobile,14.434787123902094,323.909539839525,-46.35780485917982,9,5,1.8,1,1,off,1,1,0,7.44322690876911,100.0,4,3,18.972284468329832,23.82007192152818,68.5397838213664,90,6,461.61250035625574,No,No,6,4,8,2,2,No,No
162.0488033985397,390.22469686997636,86.2258709737104,119.52791778285604,No,Stationary,21.7669588754006,466.1388031047307,-33.74293981660528,5,1,5.0,0,1,on,1,1,0,1.2308835959810958,81.27208440168576,4,3,36.98798007410956,77.27685609573882,41.354643301972864,40,1,69.72639667946189,No,No,8,5,6,1,1,No,No
219.3635153407035,138.94618742857116,39.684378182717204,136.55639836089995,No,Stationary,19.58779045896759,426.1576698398682,-45.38304453505532,13,4,3.2,4,1,on,1,2,0,35.15395492788215,63.74891478514681,4,2,58.04174778312766,96.60155227657116,27.602440731276893,95,5,44.53866977921295,No,No,2,5,14,4,2,No,No
99.39854131022904,181.7289950383505,86.23209796722911,139.97116243244432,No,Mobile,26.32152487249511,580.6268791899531,-68.03998449119022,10,3,3.3,1,1,on,1,0,0,17.002332075092667,63.87066735789561,2,1,68.50378244727032,49.76916104344929,24.339606942062183,53,2,433.65235391273103,No,No,2,6,17,2,0,Yes,No
242.3841221365854,180.52065414159057,13.013024932951518,193.89926949327383,Yes,Stationary,25.21440737176548,563.537381440726,-47.959470804259965,13,5,2.6,4,1,on,1,0,0,1.4338256055623835,73.37505312115363,2,4,53.84959010275493,70.00100574723339,34.00164080681205,124,4,440.629066835705,No,No,6,3,6,5,2,Yes,No
215.77235323700953,247.3070389674802,26.377908225505298,61.80902949462077,Yes,Stationary,19.33962948300604,485.12436875426624,-63.47812170637239,6,5,1.2,2,1,off,1,1,0,27.048186778288237,57.765321260833154,3,1,72.09253389103381,33.32878492174132,20.522932815661925,110,2,317.89328582647386,No,No,0,4,12,4,0,No,No
180.05084282174948,386.529330640934,28.14639683640968,176.6196488810625,Yes,Stationary,17.12339236940483,334.5175242884185,-55.152826609949386,9,2,4.5,1,1,on,1,0,0,7.240308925552667,72.21208085779148,2,3,18.743303540816754,66.69546835267573,21.53143023453779,64,1,392.5673046879182,Yes,No,0,3,7,1,1,Yes,No
280.18213654637464,397.87440767436107,59.04388880345664,71.0028519344018,No,Stationary,24.05639580713612,588.1781196242192,-54.538032096942025,7,2,3.5,2,1,on,1,0,0,22.14220682040008,88.92335132835342,0,2,77.01687987094726,63.00270655103703,62.174344483785895,62,3,29.318883464805523,Yes,No,5,6,7,2,1,Yes,No
180.48982749541346,183.29825906207117,13.066341316642703,52.25262415584458,No,Mobile,18.32406241603663,473.3272160718445,-45.768113853890064,7,4,1.8,1,1,on,1,1,0,15.029250566775186,59.09228837002029,2,3,42.72420057393721,41.35314425738872,13.320632438780919,140,2,448.70544472126267,Yes,No,1,3,15,9,1,No,No
221.41176444651086,344.0905473103299,39.6887065048612,176.6490161844069,Yes,Mobile,14.172047158794724,241.71243642942125,-49.706562428618035,8,1,8.0,3,1,on,1,0,0,3.228349634153431,89.73852972604843,3,7,73.54656981696311,93.80553410327983,51.87297938037014,123,5,83.81895515104473,No,No,4,5,12,4,1,Yes,No
230.2197455283805,482.0223586549372,53.04665546372729,68.5461772412833,Yes,Stationary,18.53088844024102,437.0172677718507,-69.21620831447926,4,2,2.0,2,1,on,1,1,0,42.3188416228159,68.68747944880207,1,5,12.157338909926434,24.565910739634074,24.149478711391485,80,1,30.567907376140937,No,No,2,5,11,2,2,Yes,No
95.33995697449622,233.4093971829712,81.96875076989134,114.11981898563789,Yes,Stationary,21.320834176897105,460.6711996365393,-65.30289467428064,9,3,3.0,0,0,on,1,0,0,3.167876851439731,59.73697780007423,2,3,39.99499074649983,95.89268706633572,13.28797250536994,58,3,262.0559820841377,No,No,6,3,12,3,1,No,No
252.6200622469855,387.8152214116153,40.17413437867577,24.014738991025805,Yes,Stationary,20.125897652456608,525.535020947263,-78.16510405469108,4,2,2.0,0,1,on,1,0,0,20.85297307272508,73.49034374919714,1,1,88.34042585898179,29.747929973536074,70.23755686253782,96,5,147.64075911923425,No,No,9,2,14,4,2,No,No
225.22714710886171,467.9962086645577,90.65365178513801,159.72999783431246,No,Stationary,23.160243770385314,472.3811601132239,-58.08692386008078,5,3,1.7,0,1,on,1,1,0,19.852868984937654,88.56292514893944,4,3,39.00620816151812,96.63611405659583,54.03120196235,125,4,164.40448422868386,No,No,2,5,6,4,2,No,Yes
234.5721738138346,341.4876624422203,70.0314489108677,139.68041336770682,Yes,Stationary,21.642382428542827,459.6192708504418,-65.27587542186876,9,3,3.0,0,1,on,1,1,0,22.79004569577166,51.41908218302383,4,1,40.608049636678786,61.20182207664895,20.724849463102323,105,4,111.77681129937453,No,No,5,2,13,4,2,No,No
90.7698278843281,111.72986690927247,10.950803202245485,21.44491905001621,Yes,Stationary,22.970603561269186,630.4665248950616,-80.0,7,2,3.5,3,1,off,1,3,0,5.30023200146164,71.05074181095105,2,1,59.09103631608925,29.34803637924019,25.791700548271265,112,1,146.26180291731882,No,No,1,5,11,4,1,No,No
125.79523491413775,419.40347510415484,95.49864347217002,138.9654890222012,Yes,Stationary,25.198281085900874,542.4138327556243,-51.71574416058082,10,1,10.0,0,1,on,1,1,1,26.645214963284698,41.59486990955379,1,4,78.18239472565035,57.09254284600662,69.97923770001876,66,1,315.05392643564295,No,No,2,5,14,6,1,No,Yes
144.59545522806198,264.7501188479514,9.42575333191284,163.62601966260578,Yes,Stationary,18.56478747752927,399.38933433877014,-68.48445066268843,11,2,5.5,1,1,on,1,2,0,28.288601685650924,56.251484150101234,0,2,21.81580977641965,56.420165897215256,62.10037306355338,95,3,345.49597278734313,No,No,2,10,13,5,0,No,No
211.92152741439622,309.2065881818124,94.89779434790509,32.820182541849704,Yes,Mobile,20.958663058159523,501.625673148373,-68.04384126157863,4,3,1.3,4,1,on,1,0,0,29.36782833809412,53.491522488275066,2,4,11.055128710781261,94.10068159240048,49.624645873138746,57,4,357.3171654962134,Yes,No,0,8,5,2,1,No,No
270.7355559674153,204.14355023070522,54.712876497618154,131.10558489639868,No,Stationary,24.30259291913724,553.3670305676483,-54.72522336647393,7,1,7.0,2,1,on,1,0,0,33.56903422249064,87.53113068193066,1,0,66.41375706769111,29.629976363421278,29.58387244313372,78,3,403.7541971352268,Yes,No,1,4,7,2,4,No,No
222.0166573588389,187.1805193983445,40.573053340195756,101.586327903655,Yes,Stationary,20.28907553081191,471.70842787307964,-69.19936290002599,11,5,2.2,3,1,on,0,1,1,26.600734712338173,99.03002303131368,3,2,81.8469172208607,66.87774594341852,34.36960897627048,81,0,95.68704205471545,No,Yes,5,5,9,5,2,Yes,No
106.76403802088012,363.46322508361396,27.039974783281075,140.75316093610618,No,Stationary,20.230093001140006,450.8018502835564,-56.193801652216834,6,1,6.0,3,1,on,1,0,0,35.60401153104492,68.2324997820847,2,2,69.44370963825396,77.89556776562964,67.24240555648691,61,1,461.13119159734197,No,No,7,7,7,5,1,Yes,Yes
194.03935572860908,471.79113626259436,27.893724162278133,85.92491148452523,Yes,Stationary,24.875576462864064,623.6994531101969,-49.085655970718676,7,2,3.5,4,1,on,1,1,1,8.761160562716817,84.8141519551674,2,3,88.49532932381422,29.204938835247845,40.76156100624681,52,6,200.05799678170231,No,No,3,3,7,2,1,No,No
213.39176028307995,395.2742841976992,26.884979890514206,78.28268581472828,Yes,Stationary,22.64062452826184,566.4817123185875,-45.808910296147786,7,1,7.0,2,1,on,1,0,1,32.291902436320456,74.57778219482998,6,2,43.621752416493365,99.322848479213,70.99389447412972,64,3,306.022896929244,No,No,5,3,14,4,1,No,No
